LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PRT,GFCFASSET,DWELLING,PC_GFCF,A,2020,17.68533113,
PRT,GFCFASSET,DWELLING,PC_GFCF,A,2021,19.23836203,
PRT,GFCFASSET,DWELLING,PC_GFCF,A,2022,19.63464379,E
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,6.218633344,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,6.740278925,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,6.259698218,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,5.978190147,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,6.016228793,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,5.943112413,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,5.368967587,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,5.648933937,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,5.022185415,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,4.741851059,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,5.043231741,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,4.698026628,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,4.849118141,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,4.823585711,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,4.808414287,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,4.802879876,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,3.951619971,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,4.86718297,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,4.295356256,D
POL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,4.055983147,D
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1970,4.087289194,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1971,5.042123669,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1972,3.951155956,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1973,3.765904611,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1974,3.95089099,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1975,3.421951383,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1976,4.546266892,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1977,3.684159331,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1978,3.985600743,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1979,5.467511886,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1980,6.265486327,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1981,7.14098163,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1982,8.618341801,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1983,8.731087134,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1984,10.35514421,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1985,11.51922037,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1986,10.104089,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1987,8.761852218,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1988,7.701246245,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1989,8.540661558,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1990,9.931028844,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1991,11.63562089,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1992,11.98329337,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1993,10.8057231,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1994,10.47792318,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1995,10.09840766,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1996,10.28611153,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1997,10.19058992,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1998,8.932624343,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,1999,8.909464328,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2000,9.616465863,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2001,10.43428164,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2002,10.57001448,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2003,11.69621411,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2004,11.10226128,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2005,9.603264074,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2006,10.21888535,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2007,11.72682969,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2008,13.74408708,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2009,15.38415238,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2010,16.69388195,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2011,15.56580456,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2012,14.26591903,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2013,15.40181377,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2014,15.37651894,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2015,15.08036794,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2016,14.71596963,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2017,15.30036349,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2018,15.79846737,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2019,15.78710519,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2020,16.37642842,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2021,17.29769555,
NOR,GFCFASSET,FIXASSET,PC_GFCF,A,2022,18.26313579,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,10.52885538,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,10.35494055,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,10.00083485,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,11.40744435,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,10.67175179,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,10.75165434,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,11.79133708,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,10.4108674,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,10.5545834,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,10.01487225,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,9.631982684,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,10.69587178,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,11.2513852,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,11.93113402,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,14.19014036,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2021,14.71245751,
ISR,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2022,14.58557829,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1994,38.31914768,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1995,37.75211517,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1996,36.02298659,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1997,35.1523493,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1998,36.74798839,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,1999,35.9807919,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2000,34.99487298,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2001,34.11045575,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2002,33.54795568,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2003,32.34627206,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2004,30.72619198,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2005,29.63696039,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2006,28.74438419,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2007,27.78325202,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2008,27.60493328,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2009,30.38031844,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2010,29.69821416,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2011,29.93532203,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2012,28.95585938,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2013,30.01396102,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2014,29.39018637,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2015,29.19537492,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2016,30.34860567,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2017,30.38640319,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2018,30.86840908,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2019,30.74354166,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2020,32.02011339,
JPN,GFCFASSET,OTHBUILDING,PC_GFCF,A,2021,31.28468417,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,1995,7.056735479,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,1996,7.271921804,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,1997,7.178844598,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,1998,7.023034068,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,1999,6.900062444,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2000,6.698282736,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2001,6.988500424,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2002,7.432759843,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2003,7.957111907,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2004,7.730481319,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2005,7.456484328,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2006,7.610617707,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2007,8.010150072,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2008,9.002871879,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2009,11.14846958,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2010,13.05982921,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2011,14.71565939,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2012,17.03640113,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2013,18.47664184,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2014,18.56415007,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2015,18.50022151,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2016,18.91745981,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2017,18.1439345,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2018,17.19516573,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2019,16.42471804,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2020,17.54808955,
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2021,18.00300355,E
ESP,GFCFASSET,FIXASSET,PC_GFCF,A,2022,17.57648626,E
IRL,GFCFASSET,DWELLING,PC_GFCF,A,1995,28.49259191,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,1996,29.93622345,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,1997,31.2443354,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,1998,31.51504396,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,1999,32.41295902,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2000,34.15087601,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2001,34.76098612,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2002,35.96381006,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2003,40.9038031,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2004,43.24563676,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2005,43.69138797,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2006,43.55880533,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2007,38.69755295,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2008,33.2176231,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2009,22.09340758,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2010,17.11788951,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2011,11.93240854,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2012,7.554522368,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2013,8.459331292,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2014,8.588169887,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2015,6.112078841,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2016,5.045395716,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2017,6.254656163,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2018,8.405306574,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2019,4.089784028,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2020,4.877108696,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2021,8.786594105,
IRL,GFCFASSET,DWELLING,PC_GFCF,A,2022,11.1009571,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,1995,7.918645849,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,1996,8.084369311,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,1997,7.106148418,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,1998,7.664928384,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,1999,7.494980848,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2000,6.951653848,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2001,7.580354565,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2002,7.834100313,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2003,9.464100011,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2004,9.573003447,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2005,8.885294309,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2006,9.147165377,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2007,9.02680402,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2008,9.137545158,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2009,7.65925526,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2010,7.872885058,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2011,8.132300905,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2012,9.004897918,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2013,9.029963419,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2014,11.33072484,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2015,11.31651996,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2016,13.25527902,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2017,13.29306237,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2018,10.74241864,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2019,10.00980244,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2020,9.129165676,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2021,10.7567252,
HUN,GFCFASSET,TRANSPEQT,PC_GFCF,A,2022,9.348750963,E
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1970,5.391641743,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1971,5.538966856,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1972,5.806807982,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1973,5.531642624,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1974,6.493647519,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1975,6.664835668,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1976,6.602974967,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1977,6.925608477,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1978,7.454631529,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1979,7.27185777,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1980,7.567492604,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1981,7.647890643,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1982,7.79892223,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1983,9.490428687,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1984,9.944360619,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1985,10.48946286,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1986,11.38670801,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1987,11.01098657,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1988,10.35944404,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1989,11.07269836,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1990,10.99873578,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1991,11.90222507,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1992,13.40362312,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1993,12.94087137,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1994,11.92841185,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1995,12.47074112,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1996,12.45768348,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1997,13.56191735,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1998,12.95576837,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1999,13.3812732,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,15.94582574,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,14.34160409,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,14.28455347,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,13.0797177,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,12.40023843,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,11.52151374,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,10.80761329,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,9.763126027,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,9.292006169,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,8.528996318,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,8.27386661,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,7.664796157,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,7.473434331,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,7.190625334,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,7.640034013,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,7.795953529,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,7.918786776,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,7.857390794,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,7.980223967,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,8.416575082,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,8.162325662,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2021,8.316716656,
AUS,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2022,8.259458877,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,1995,7.708172209,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,1996,7.810128849,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,1997,8.791256602,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,1998,9.322577405,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,1999,9.731083539,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2000,9.910269074,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2001,9.098777274,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2002,8.179504313,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2003,8.109363716,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2004,8.103301826,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2005,8.111403095,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2006,7.937734929,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2007,8.051871225,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2008,7.579883247,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2009,5.652323441,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2010,6.673882909,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2011,7.579912106,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2012,8.384195814,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2013,9.559354548,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2014,10.27055009,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2015,10.98226888,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2016,10.25153963,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2017,11.29201778,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2018,10.67240466,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2019,9.922565751,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2020,7.394150491,
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2021,6.920788412,E
ESP,GFCFASSET,TRANSPEQT,PC_GFCF,A,2022,6.94128963,E
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1995,7.80802219,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1996,7.942981533,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1997,7.713588702,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1998,8.567301579,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1999,8.859239313,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,8.986388807,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,8.883724814,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,9.322054383,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,9.730228197,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,9.792280548,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,9.787191823,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,9.7751347,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,9.785021011,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,10.0639449,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,9.773807878,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,10.08859653,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,10.67059711,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,12.37025637,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,12.86741197,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,13.25896154,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,12.88421614,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,12.0561567,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,11.97639254,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,12.01543585,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,12.09042128,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,12.88902758,
PRT,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2021,12.9398312,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1995,6.744182176,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1996,7.268899371,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1997,5.985024268,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1998,6.893989935,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,1999,6.530385154,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2000,6.462696955,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2001,5.94275441,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2002,4.634511401,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2003,3.937619882,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2004,3.717399301,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2005,2.950072296,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2006,3.2272867,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2007,3.98706589,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2008,4.421314673,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2009,5.788797253,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2010,7.458238757,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2011,10.71680032,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2012,8.834584534,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2013,9.623907657,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2014,8.23925799,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2015,6.948726094,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2016,4.590213167,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2017,4.158324631,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2018,6.136188605,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2019,2.86408008,
IRL,GFCFASSET,OTHMACHINEQT,PC_GFCF,A,2020,3.692553704,
